symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
LRP5	low density lipoprotein receptor-related protein 5	4041	ENSG00000162337	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
WNT5B	wingless-type MMTV integration site family, member 5B	81029	ENSG00000111186	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
LGR4	leucine-rich repeat containing G protein-coupled receptor 4	55366	ENSG00000205213	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
PFDN5	prefoldin subunit 5	5204	ENSG00000123349	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
AXIN1	axin 1	8312	ENSG00000103126	biological process	Wnt receptor signaling pathway	GO:0016055	0.0136
HOXC6	homeobox C6	3223	ENSG00000197757	biological process	pattern specification process	GO:0007389	0.0181
WNT16	wingless-type MMTV integration site family, member 16	51384	ENSG00000002745	biological process	pattern specification process	GO:0007389	0.0181
WNT3	wingless-type MMTV integration site family, member 3	7473	ENSG00000108379	biological process	pattern specification process	GO:0007389	0.0181
HOXC4	homeobox C4	3221	ENSG00000198353	biological process	pattern specification process	GO:0007389	0.0181
LRP5	low density lipoprotein receptor-related protein 5	4041	ENSG00000162337	biological process	pattern specification process	GO:0007389	0.0181
HOXC9	homeobox C9	3225	ENSG00000180806	biological process	pattern specification process	GO:0007389	0.0181
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	biological process	pattern specification process	GO:0007389	0.0181
HOXC8	homeobox C8	3224	ENSG00000037965	biological process	pattern specification process	GO:0007389	0.0181
AXIN1	axin 1	8312	ENSG00000103126	biological process	pattern specification process	GO:0007389	0.0181
WNT5B	wingless-type MMTV integration site family, member 5B	81029	ENSG00000111186	biological process	pattern specification process	GO:0007389	0.0181
HOXC5	homeobox C5	3222	ENSG00000172789	biological process	pattern specification process	GO:0007389	0.0181
SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	6604	ENSG00000082014	biological process	pattern specification process	GO:0007389	0.0181
AXIN1	axin 1	8312	ENSG00000103126	biological process	negative regulation of Wnt receptor signaling pathway	GO:0030178	0.0218
WNT5B	wingless-type MMTV integration site family, member 5B	81029	ENSG00000111186	biological process	negative regulation of Wnt receptor signaling pathway	GO:0030178	0.0218
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	biological process	negative regulation of Wnt receptor signaling pathway	GO:0030178	0.0218
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	biological process	negative regulation of Wnt receptor signaling pathway	GO:0030178	0.0218
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	biological process	negative regulation of Wnt receptor signaling pathway	GO:0030178	0.0218
PFDN5	prefoldin subunit 5	5204	ENSG00000123349	biological process	negative regulation of Wnt receptor signaling pathway	GO:0030178	0.0218
ARHGAP1	Rho GTPase activating protein 1	392	ENSG00000175220	molecular function	protein binding	GO:0005515	0.0368
KIAA2018	KIAA2018	205717	ENSG00000176542	molecular function	protein binding	GO:0005515	0.0368
TARBP2	TAR (HIV-1) RNA binding protein 2	6895	ENSG00000139546	molecular function	protein binding	GO:0005515	0.0368
PACSIN3	protein kinase C and casein kinase substrate in neurons 3	29763	ENSG00000165912	molecular function	protein binding	GO:0005515	0.0368
KCNMA1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	3778	ENSG00000156113	molecular function	protein binding	GO:0005515	0.0368
ERLIN1	ER lipid raft associated 1	10613	ENSG00000107566	molecular function	protein binding	GO:0005515	0.0368
BDNF	brain-derived neurotrophic factor	627	ENSG00000176697	molecular function	protein binding	GO:0005515	0.0368
DDB2	damage-specific DNA binding protein 2, 48kDa	1643	ENSG00000134574	molecular function	protein binding	GO:0005515	0.0368
DHH	desert hedgehog	50846	ENSG00000139549	molecular function	protein binding	GO:0005515	0.0368
SP1	Sp1 transcription factor	6667	ENSG00000185591	molecular function	protein binding	GO:0005515	0.0368
TNFRSF11A	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	8792	ENSG00000141655	molecular function	protein binding	GO:0005515	0.0368
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	protein binding	GO:0005515	0.0368
WNT16	wingless-type MMTV integration site family, member 16	51384	ENSG00000002745	molecular function	protein binding	GO:0005515	0.0368
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	protein binding	GO:0005515	0.0368
SP7	Sp7 transcription factor	121340	ENSG00000170374	molecular function	protein binding	GO:0005515	0.0368
ATG13	autophagy related 13	9776	ENSG00000175224	molecular function	protein binding	GO:0005515	0.0368
SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	6604	ENSG00000082014	molecular function	protein binding	GO:0005515	0.0368
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	protein binding	GO:0005515	0.0368
LIN7C	lin-7 homolog C (C. elegans)	55327	ENSG00000148943	molecular function	protein binding	GO:0005515	0.0368
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	protein binding	GO:0005515	0.0368
NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit	80218	ENSG00000121579	molecular function	protein binding	GO:0005515	0.0368
SSSCA1	Sjogren syndrome/scleroderma autoantigen 1	10534	ENSG00000173465	molecular function	protein binding	GO:0005515	0.0368
ARHGAP27	Rho GTPase activating protein 27	201176	ENSG00000159314	molecular function	protein binding	GO:0005515	0.0368
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	9700	ENSG00000135476	molecular function	protein binding	GO:0005515	0.0368
FGFRL1	fibroblast growth factor receptor-like 1	53834	ENSG00000127418	molecular function	protein binding	GO:0005515	0.0368
PPP6R3	protein phosphatase 6, regulatory subunit 3	55291	ENSG00000110075	molecular function	protein binding	GO:0005515	0.0368
HOXC4	homeobox C4	3221	ENSG00000198353	molecular function	protein binding	GO:0005515	0.0368
BET1L	blocked early in transport 1 homolog (S. cerevisiae)-like	51272	ENSG00000177951	molecular function	protein binding	GO:0005515	0.0368
FAM3C	family with sequence similarity 3, member C	10447	ENSG00000196937	molecular function	protein binding	GO:0005515	0.0368
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	molecular function	protein binding	GO:0005515	0.0368
WNT5B	wingless-type MMTV integration site family, member 5B	81029	ENSG00000111186	molecular function	protein binding	GO:0005515	0.0368
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	molecular function	protein binding	GO:0005515	0.0368
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	molecular function	protein binding	GO:0005515	0.0368
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	protein binding	GO:0005515	0.0368
PFDN5	prefoldin subunit 5	5204	ENSG00000123349	molecular function	protein binding	GO:0005515	0.0368
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	protein binding	GO:0005515	0.0368
RERE	arginine-glutamic acid dipeptide (RE) repeats	473	ENSG00000142599	molecular function	protein binding	GO:0005515	0.0368
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	molecular function	protein binding	GO:0005515	0.0368
CKAP5	cytoskeleton associated protein 5	9793	ENSG00000175216	molecular function	protein binding	GO:0005515	0.0368
SMG6	smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	23293	ENSG00000070366	molecular function	protein binding	GO:0005515	0.0368
KLC1	kinesin light chain 1	3831	ENSG00000256500,ENSG00000126214	molecular function	protein binding	GO:0005515	0.0368
RNMT	RNA (guanine-7-) methyltransferase	8731	ENSG00000101654	molecular function	protein binding	GO:0005515	0.0368
CRHR1	corticotropin releasing hormone receptor 1	1394	ENSG00000120088	molecular function	protein binding	GO:0005515	0.0368
F2	coagulation factor II (thrombin)	2147	ENSG00000180210	molecular function	protein binding	GO:0005515	0.0368
DDN	dendrin	23109	ENSG00000181418	molecular function	protein binding	GO:0005515	0.0368
BAG5	BCL2-associated athanogene 5	9529	ENSG00000166170	molecular function	protein binding	GO:0005515	0.0368
PCBP2	poly(rC) binding protein 2	5094	ENSG00000197111	molecular function	protein binding	GO:0005515	0.0368
TRAM1	translocation associated membrane protein 1	23471	ENSG00000067167	molecular function	protein binding	GO:0005515	0.0368
ASB16	ankyrin repeat and SOCS box containing 16	92591	ENSG00000161664	molecular function	protein binding	GO:0005515	0.0368
SRR	serine racemase	63826	ENSG00000167720	molecular function	protein binding	GO:0005515	0.0368
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	molecular function	protein binding	GO:0005515	0.0368
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	protein binding	GO:0005515	0.0368
RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	60626	ENSG00000177963	molecular function	protein binding	GO:0005515	0.0368
AMBRA1	autophagy/beclin-1 regulator 1	55626	ENSG00000110497	molecular function	protein binding	GO:0005515	0.0368
LTBP3	latent transforming growth factor beta binding protein 3	4054	ENSG00000168056	molecular function	protein binding	GO:0005515	0.0368
DNAJC24	DnaJ (Hsp40) homolog, subfamily C, member 24	120526	ENSG00000170946	molecular function	protein binding	GO:0005515	0.0368
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	protein binding	GO:0005515	0.0368
NPFF	neuropeptide FF-amide peptide precursor	8620	ENSG00000139574	molecular function	protein binding	GO:0005515	0.0368
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	protein binding	GO:0005515	0.0368
SPTBN1	spectrin, beta, non-erythrocytic 1	6711	ENSG00000115306	molecular function	protein binding	GO:0005515	0.0368
MTERFD3	MTERF domain containing 3	80298	ENSG00000120832	molecular function	protein binding	GO:0005515	0.0368
RIC8B	resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	55188	ENSG00000111785	molecular function	protein binding	GO:0005515	0.0368
LRP5	low density lipoprotein receptor-related protein 5	4041	ENSG00000162337	molecular function	protein binding	GO:0005515	0.0368
ATF7	activating transcription factor 7	11016	ENSG00000170653	molecular function	protein binding	GO:0005515	0.0368
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	molecular function	protein binding	GO:0005515	0.0368
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	protein binding	GO:0005515	0.0368
ZNF408	zinc finger protein 408	79797	ENSG00000175213	molecular function	protein binding	GO:0005515	0.0368
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	molecular function	protein binding	GO:0005515	0.0368
WNT3	wingless-type MMTV integration site family, member 3	7473	ENSG00000108379	molecular function	protein binding	GO:0005515	0.0368
MEPE	matrix extracellular phosphoglycoprotein	56955	ENSG00000152595	molecular function	protein binding	GO:0005515	0.0368
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	protein binding	GO:0005515	0.0368
SPPL2C	signal peptide peptidase like 2C	162540	ENSG00000185294	molecular function	protein binding	GO:0005515	0.0368
AXIN1	axin 1	8312	ENSG00000103126	molecular function	protein binding	GO:0005515	0.0368
MDK	midkine (neurite growth-promoting factor 2)	4192	ENSG00000110492	molecular function	protein binding	GO:0005515	0.0368
UBTF	upstream binding transcription factor, RNA polymerase I	7343	ENSG00000108312	molecular function	protein binding	GO:0005515	0.0368
HDAC5	histone deacetylase 5	10014	ENSG00000108840	molecular function	protein binding	GO:0005515	0.0368
SIRT3	sirtuin 3	23410	ENSG00000142082	molecular function	protein binding	GO:0005515	0.0368
TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b	4982	ENSG00000164761	molecular function	protein binding	GO:0005515	0.0368
DHH	desert hedgehog	50846	ENSG00000139549	molecular function	binding	GO:0005488	0.0966
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	binding	GO:0005488	0.0966
NME8	NME/NM23 family member 8	51314	ENSG00000086288	molecular function	binding	GO:0005488	0.0966
BDNF	brain-derived neurotrophic factor	627	ENSG00000176697	molecular function	binding	GO:0005488	0.0966
ARL17B	ADP-ribosylation factor-like 17B	100506084	ENSG00000228696	molecular function	binding	GO:0005488	0.0966
KIAA2018	KIAA2018	205717	ENSG00000176542	molecular function	binding	GO:0005488	0.0966
ERLIN1	ER lipid raft associated 1	10613	ENSG00000107566	molecular function	binding	GO:0005488	0.0966
KCNMA1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	3778	ENSG00000156113	molecular function	binding	GO:0005488	0.0966
SP1	Sp1 transcription factor	6667	ENSG00000185591	molecular function	binding	GO:0005488	0.0966
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	molecular function	binding	GO:0005488	0.0966
DDB2	damage-specific DNA binding protein 2, 48kDa	1643	ENSG00000134574	molecular function	binding	GO:0005488	0.0966
TNFRSF11A	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	8792	ENSG00000141655	molecular function	binding	GO:0005488	0.0966
CSRNP3	cysteine-serine-rich nuclear protein 3	80034	ENSG00000178662	molecular function	binding	GO:0005488	0.0966
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	binding	GO:0005488	0.0966
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	binding	GO:0005488	0.0966
WNT16	wingless-type MMTV integration site family, member 16	51384	ENSG00000002745	molecular function	binding	GO:0005488	0.0966
SP7	Sp7 transcription factor	121340	ENSG00000170374	molecular function	binding	GO:0005488	0.0966
ATG13	autophagy related 13	9776	ENSG00000175224	molecular function	binding	GO:0005488	0.0966
ARHGAP1	Rho GTPase activating protein 1	392	ENSG00000175220	molecular function	binding	GO:0005488	0.0966
FUBP3	far upstream element (FUSE) binding protein 3	8939	ENSG00000107164	molecular function	binding	GO:0005488	0.0966
NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit	80218	ENSG00000121579	molecular function	binding	GO:0005488	0.0966
CKAP5	cytoskeleton associated protein 5	9793	ENSG00000175216	molecular function	binding	GO:0005488	0.0966
TARBP2	TAR (HIV-1) RNA binding protein 2	6895	ENSG00000139546	molecular function	binding	GO:0005488	0.0966
ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	84364	ENSG00000149182	molecular function	binding	GO:0005488	0.0966
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	molecular function	binding	GO:0005488	0.0966
PACSIN3	protein kinase C and casein kinase substrate in neurons 3	29763	ENSG00000165912	molecular function	binding	GO:0005488	0.0966
BET1L	blocked early in transport 1 homolog (S. cerevisiae)-like	51272	ENSG00000177951	molecular function	binding	GO:0005488	0.0966
SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	6604	ENSG00000082014	molecular function	binding	GO:0005488	0.0966
HOXC6	homeobox C6	3223	ENSG00000197757	molecular function	binding	GO:0005488	0.0966
SSSCA1	Sjogren syndrome/scleroderma autoantigen 1	10534	ENSG00000173465	molecular function	binding	GO:0005488	0.0966
ARHGAP27	Rho GTPase activating protein 27	201176	ENSG00000159314	molecular function	binding	GO:0005488	0.0966
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	9700	ENSG00000135476	molecular function	binding	GO:0005488	0.0966
FGFRL1	fibroblast growth factor receptor-like 1	53834	ENSG00000127418	molecular function	binding	GO:0005488	0.0966
PPP6R3	protein phosphatase 6, regulatory subunit 3	55291	ENSG00000110075	molecular function	binding	GO:0005488	0.0966
CBR3	carbonyl reductase 3	874	ENSG00000159231	molecular function	binding	GO:0005488	0.0966
HOXC4	homeobox C4	3221	ENSG00000198353	molecular function	binding	GO:0005488	0.0966
PLEKHM1	pleckstrin homology domain containing, family M (with RUN domain) member 1	9842	ENSG00000225190	molecular function	binding	GO:0005488	0.0966
FAM3C	family with sequence similarity 3, member C	10447	ENSG00000196937	molecular function	binding	GO:0005488	0.0966
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	molecular function	binding	GO:0005488	0.0966
AMHR2	anti-Mullerian hormone receptor, type II	269	ENSG00000135409	molecular function	binding	GO:0005488	0.0966
WNT5B	wingless-type MMTV integration site family, member 5B	81029	ENSG00000111186	molecular function	binding	GO:0005488	0.0966
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	molecular function	binding	GO:0005488	0.0966
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	binding	GO:0005488	0.0966
HOXC5	homeobox C5	3222	ENSG00000172789	molecular function	binding	GO:0005488	0.0966
PFDN5	prefoldin subunit 5	5204	ENSG00000123349	molecular function	binding	GO:0005488	0.0966
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	binding	GO:0005488	0.0966
GALNT3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	2591	ENSG00000115339	molecular function	binding	GO:0005488	0.0966
RERE	arginine-glutamic acid dipeptide (RE) repeats	473	ENSG00000142599	molecular function	binding	GO:0005488	0.0966
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	binding	GO:0005488	0.0966
LIN7C	lin-7 homolog C (C. elegans)	55327	ENSG00000148943	molecular function	binding	GO:0005488	0.0966
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	molecular function	binding	GO:0005488	0.0966
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	molecular function	binding	GO:0005488	0.0966
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	molecular function	binding	GO:0005488	0.0966
PDXDC1	pyridoxal-dependent decarboxylase domain containing 1	23042	ENSG00000179889	molecular function	binding	GO:0005488	0.0966
DNAJC24	DnaJ (Hsp40) homolog, subfamily C, member 24	120526	ENSG00000170946	molecular function	binding	GO:0005488	0.0966
KLC1	kinesin light chain 1	3831	ENSG00000256500,ENSG00000126214	molecular function	binding	GO:0005488	0.0966
DDN	dendrin	23109	ENSG00000181418	molecular function	binding	GO:0005488	0.0966
BAG5	BCL2-associated athanogene 5	9529	ENSG00000166170	molecular function	binding	GO:0005488	0.0966
PCBP2	poly(rC) binding protein 2	5094	ENSG00000197111	molecular function	binding	GO:0005488	0.0966
TRAM1	translocation associated membrane protein 1	23471	ENSG00000067167	molecular function	binding	GO:0005488	0.0966
TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	25976	ENSG00000163659	molecular function	binding	GO:0005488	0.0966
HARBI1	harbinger transposase derived 1	283254	ENSG00000180423	molecular function	binding	GO:0005488	0.0966
GPATCH1	G patch domain containing 1	55094	ENSG00000076650	molecular function	binding	GO:0005488	0.0966
